Country.Name,Country.Code,Region,IncomeGroup,year,pop_total,perc_urban_pop,pop_in_largest_city,GDP_in_USD
United States,USA,North America,High income,1994,263126000,76.875,16767758,7287236000000
United States,USA,North America,High income,1995,266278000,77.257,16942770,7639749000000
United States,USA,North America,High income,1996,269394000,77.636,17119854,8073122000000
United States,USA,North America,High income,1997,272657000,78.008,17298295,8577554457000
United States,USA,North America,High income,1998,275854000,78.377,17478845,9062818202000
United States,USA,North America,High income,1999,279040000,78.742,17661279,9630664202000
United States,USA,North America,High income,2000,282162411,79.057,17813371,10252345464000
United States,USA,North America,High income,2001,284968955,79.234,17867738,10581821399000
United States,USA,North America,High income,2002,287625193,79.409,17922346,10936419054000
United States,USA,North America,High income,2003,290107933,79.583,17977121,11458243878000
United States,USA,North America,High income,2004,292805298,79.757,18032139,12213729147000
United States,USA,North America,High income,2005,295516599,79.928,18087174,13036640230000
United States,USA,North America,High income,2006,298379912,80.099,18142453,13814611414000
United States,USA,North America,High income,2007,301231207,80.269,18197900,14451858656000
United States,USA,North America,High income,2008,304093966,80.438,18253594,14712844084000
United States,USA,North America,High income,2009,306771529,80.606,18309304,14448933025000
United States,USA,North America,High income,2010,309321666,80.772,18365262,14992052727000
United States,USA,North America,High income,2011,311556874,80.944,18421391,15542581104000
United States,USA,North America,High income,2012,313830990,81.119,18477769,16197007349000
United States,USA,North America,High income,2013,315993715,81.299,18534163,16784849196000
United States,USA,North America,High income,2014,318301008,81.483,18590808,17527163695000
United States,USA,North America,High income,2015,320635163,81.671,18647626,18224704440000
United States,USA,North America,High income,2016,322941311,81.862,18704696,18714960538000
United States,USA,North America,High income,2017,324985539,82.058,18761941,19519353692000
United States,USA,North America,High income,2018,326687501,82.256,18819361,20580159776000
United States,USA,North America,High income,2019,328239523,82.459,18804722,21433226000000
United States,USA,North America,High income,2020,NA,NA,NA,NA
Afghanistan,AFG,South Asia,Low income,1960,8996973,8.401,285352,537777811.111111
Afghanistan,AFG,South Asia,Low income,1961,9169410,8.684,300359,548888895.555556
Afghanistan,AFG,South Asia,Low income,1962,9351441,8.976,316177,546666677.777778
Afghanistan,AFG,South Asia,Low income,1963,9543205,9.276,332829,751111191.111111
Afghanistan,AFG,South Asia,Low income,1964,9744781,9.586,350382,800000044.444444
Afghanistan,AFG,South Asia,Low income,1965,9956320,9.904,368809,1006666637.77778
Afghanistan,AFG,South Asia,Low income,1966,10174836,10.233,388232,1399999966.66667
Afghanistan,AFG,South Asia,Low income,1967,10399926,10.57,408087,1673333417.77778
Afghanistan,AFG,South Asia,Low income,1968,10637063,10.918,428363,1373333366.66667
Afghanistan,AFG,South Asia,Low income,1969,10893776,11.275,449585,1408888922.22222
Afghanistan,AFG,South Asia,Low income,1970,11173642,11.643,471891,1748886595.55556
Afghanistan,AFG,South Asia,Low income,1971,11475445,12.021,495303,1831108971.11111
Afghanistan,AFG,South Asia,Low income,1972,11791215,12.41,528508,1595555475.55556
Afghanistan,AFG,South Asia,Low income,1973,12108963,12.809,573161,1733333264.44444
Afghanistan,AFG,South Asia,Low income,1974,12412950,13.219,621656,2155555497.77778
Afghanistan,AFG,South Asia,Low income,1975,12689160,13.641,674254,2366666615.55556
Afghanistan,AFG,South Asia,Low income,1976,12943093,14.074,731385,2555555566.66667
Afghanistan,AFG,South Asia,Low income,1977,13171306,14.517,793178,2953333417.77778
Afghanistan,AFG,South Asia,Low income,1978,13341198,14.973,860289,3300000108.88889
Afghanistan,AFG,South Asia,Low income,1979,13411056,15.442,932388,3697940409.61098
Afghanistan,AFG,South Asia,Low income,1980,13356511,15.995,977824,3641723321.99546
Afghanistan,AFG,South Asia,Low income,1981,13171673,16.562,1025339,3478787909.09091
Afghanistan,AFG,South Asia,Low income,1982,12882528,17.147,1075233,NA
Afghanistan,AFG,South Asia,Low income,1983,12537730,17.747,1127555,NA
Afghanistan,AFG,South Asia,Low income,1984,12204292,18.365,1182500,NA
Afghanistan,AFG,South Asia,Low income,1985,11938208,18.997,1239961,NA
Afghanistan,AFG,South Asia,Low income,1986,11736179,19.647,1300299,NA
Afghanistan,AFG,South Asia,Low income,1987,11604534,20.314,1358525,NA
Afghanistan,AFG,South Asia,Low income,1988,11618005,20.998,1419444,NA
Afghanistan,AFG,South Asia,Low income,1989,11868877,21.088,1482916,NA
Afghanistan,AFG,South Asia,Low income,1990,12412308,21.177,1549320,NA
Afghanistan,AFG,South Asia,Low income,1991,13299017,21.266,1618697,NA
Afghanistan,AFG,South Asia,Low income,1992,14485546,21.355,1691283,NA
Afghanistan,AFG,South Asia,Low income,1993,15816603,21.444,1766910,NA
Afghanistan,AFG,South Asia,Low income,1994,17075727,21.534,1846031,NA
Afghanistan,AFG,South Asia,Low income,1995,18110657,21.624,1928694,NA
Afghanistan,AFG,South Asia,Low income,1996,18853437,21.714,2015181,NA
Afghanistan,AFG,South Asia,Low income,1997,19357126,21.805,2105292,NA
Afghanistan,AFG,South Asia,Low income,1998,19737765,21.895,2199565,NA
Afghanistan,AFG,South Asia,Low income,1999,20170844,21.986,2298059,NA
Afghanistan,AFG,South Asia,Low income,2000,20779953,22.078,2401109,NA
Afghanistan,AFG,South Asia,Low income,2001,21606988,22.169,2508477,NA
Afghanistan,AFG,South Asia,Low income,2002,22600770,22.261,2620804,4055179566.34981
Afghanistan,AFG,South Asia,Low income,2003,23680871,22.353,2738161,4515558808.10994
Afghanistan,AFG,South Asia,Low income,2004,24726684,22.5,2834061,5226778808.89209
Afghanistan,AFG,South Asia,Low income,2005,25654277,22.703,2905178,6209137624.77181
Afghanistan,AFG,South Asia,Low income,2006,26433049,22.907,2978181,6971285594.68013
Afghanistan,AFG,South Asia,Low income,2007,27100536,23.113,3053018,9747879531.86311
Afghanistan,AFG,South Asia,Low income,2008,27722276,23.32,3129844,10109225813.6696
Afghanistan,AFG,South Asia,Low income,2009,28394813,23.528,3208383,12439087076.7667
Afghanistan,AFG,South Asia,Low income,2010,29185507,23.737,3289005,15856574731.441
Afghanistan,AFG,South Asia,Low income,2011,30117413,23.948,3371653,17804292964.1045
Afghanistan,AFG,South Asia,Low income,2012,31161376,24.16,3456496,20001598505.7042
Afghanistan,AFG,South Asia,Low income,2013,32269589,24.373,3543232,20561069558.2152
Afghanistan,AFG,South Asia,Low income,2014,33370794,24.587,3632269,20484885119.7348
Afghanistan,AFG,South Asia,Low income,2015,34413603,24.803,3723543,19907111418.9938
Afghanistan,AFG,South Asia,Low income,2016,35383128,25.02,3817241,18017749073.9033
Afghanistan,AFG,South Asia,Low income,2017,36296400,25.25,3913297,18869945677.9599
Afghanistan,AFG,South Asia,Low income,2018,37172386,25.495,4011770,18353881129.881
Afghanistan,AFG,South Asia,Low income,2019,38041754,25.754,4114030,19291104007.8299
Afghanistan,AFG,South Asia,Low income,2020,NA,NA,NA,NA
Bangladesh,BGD,South Asia,Lower middle income,1960,48013504,5.135,507921,4274893913.49536
Bangladesh,BGD,South Asia,Lower middle income,1961,49362843,5.278,543565,4817580183.60155
Bangladesh,BGD,South Asia,Lower middle income,1962,50752157,5.498,602546,5081413339.78635
Bangladesh,BGD,South Asia,Lower middle income,1963,52202007,5.727,667926,5319458351.16235
Bangladesh,BGD,South Asia,Lower middle income,1964,53741716,5.964,740506,5386054619.34987
Bangladesh,BGD,South Asia,Lower middle income,1965,55385112,6.211,820740,5906636557.00092
Bangladesh,BGD,South Asia,Lower middle income,1966,57157654,6.467,909796,6439687598.32325
Bangladesh,BGD,South Asia,Lower middle income,1967,59034249,6.733,1008515,7253575399.3215
Bangladesh,BGD,South Asia,Lower middle income,1968,60918454,7.009,1118104,7483685473.51275
Bangladesh,BGD,South Asia,Lower middle income,1969,62679765,7.296,1239251,8471006100.95399
Bangladesh,BGD,South Asia,Lower middle income,1970,64232482,7.593,1373718,8992721809.39332
Bangladesh,BGD,South Asia,Lower middle income,1971,65531633,7.901,1522776,8751842839.79658
Bangladesh,BGD,South Asia,Lower middle income,1972,66625705,8.221,1688248,6288245866.66667
Bangladesh,BGD,South Asia,Lower middle income,1973,67637530,8.553,1871169,8086725729.3407
Bangladesh,BGD,South Asia,Lower middle income,1974,68742233,9.034,2056298,12512460519.7088
Bangladesh,BGD,South Asia,Lower middle income,1975,70066301,9.836,2221055,19448348073.4565
Bangladesh,BGD,South Asia,Lower middle income,1976,71652381,10.701,2399267,10117113333.3333
Bangladesh,BGD,South Asia,Lower middle income,1977,73463584,11.63,2591228,9651149301.8746
Bangladesh,BGD,South Asia,Lower middle income,1978,75450032,12.629,2798845,13281767142.8571
Bangladesh,BGD,South Asia,Lower middle income,1979,77529045,13.701,3023097,15565480321.9448
Bangladesh,BGD,South Asia,Lower middle income,1980,79639491,14.851,3265663,18138049095.6072
Bangladesh,BGD,South Asia,Lower middle income,1981,81767515,15.801,3519136,20249694002.448
Bangladesh,BGD,South Asia,Lower middle income,1982,83932127,16.212,3775135,18525399201.5968
Bangladesh,BGD,South Asia,Lower middle income,1983,86142495,16.631,4049756,17609048821.5488
Bangladesh,BGD,South Asia,Lower middle income,1984,88416521,17.06,4344775,18920840000
Bangladesh,BGD,South Asia,Lower middle income,1985,90764183,17.496,4660384,22278423076.9231
Bangladesh,BGD,South Asia,Lower middle income,1986,93187603,17.941,4999402,21774033333.3333
Bangladesh,BGD,South Asia,Lower middle income,1987,95671163,18.395,5363083,24298032258.0645
Bangladesh,BGD,South Asia,Lower middle income,1988,98186350,18.859,5753775,26579005760.3486
Bangladesh,BGD,South Asia,Lower middle income,1989,100695497,19.33,6171735,28781714763.8012
Bangladesh,BGD,South Asia,Lower middle income,1990,103171956,19.811,6620697,31598341233.559
Bangladesh,BGD,South Asia,Lower middle income,1991,105599127,20.257,7041281,30957483949.5798
Bangladesh,BGD,South Asia,Lower middle income,1992,107983704,20.61,7344419,31708874594.1645
Bangladesh,BGD,South Asia,Lower middle income,1993,110350639,20.966,7659719,33166519417.9894
Bangladesh,BGD,South Asia,Lower middle income,1994,112737683,21.328,7989018,33768660882.793
Bangladesh,BGD,South Asia,Lower middle income,1995,115169930,21.693,8332474,37939748768.6567
Bangladesh,BGD,South Asia,Lower middle income,1996,117649932,22.064,8691200,46438484107.5795
Bangladesh,BGD,South Asia,Lower middle income,1997,120160564,22.438,9064318,48244309133.4895
Bangladesh,BGD,South Asia,Lower middle income,1998,122682815,22.818,9454003,49984559471.3656
Bangladesh,BGD,South Asia,Lower middle income,1999,125189651,23.202,9860440,51270569883.5275
Bangladesh,BGD,South Asia,Lower middle income,2000,127657854,23.59,10284947,53369787318.6245
Bangladesh,BGD,South Asia,Lower middle income,2001,130088702,24.096,10695828,53991289844.3291
Bangladesh,BGD,South Asia,Lower middle income,2002,132478086,24.756,11083051,54724081490.5102
Bangladesh,BGD,South Asia,Lower middle income,2003,134791603,25.429,11484292,60158929188.2556
Bangladesh,BGD,South Asia,Lower middle income,2004,136986432,26.114,11900642,65108544250.0425
Bangladesh,BGD,South Asia,Lower middle income,2005,139035505,26.809,12330879,69442943089.4309
Bangladesh,BGD,South Asia,Lower middle income,2006,140921167,27.517,12777296,71819083683.7403
Bangladesh,BGD,South Asia,Lower middle income,2007,142660376,28.237,13239874,79611888213.148
Bangladesh,BGD,South Asia,Lower middle income,2008,144304167,28.968,13719871,91631278239.3237
Bangladesh,BGD,South Asia,Lower middle income,2009,145924797,29.709,14215877,102477791472.39
Bangladesh,BGD,South Asia,Lower middle income,2010,147575430,30.462,14730537,115279077465.226
Bangladesh,BGD,South Asia,Lower middle income,2011,149273778,31.225,15263828,128637938711.386
Bangladesh,BGD,South Asia,Lower middle income,2012,151007807,31.993,15816426,133355749482.478
Bangladesh,BGD,South Asia,Lower middle income,2013,152764676,32.762,16389029,149990451022.29
Bangladesh,BGD,South Asia,Lower middle income,2014,154520167,33.535,16982363,172885454931.453
Bangladesh,BGD,South Asia,Lower middle income,2015,156256276,34.308,17597177,195078678697.23
Bangladesh,BGD,South Asia,Lower middle income,2016,157970840,35.083,18234249,221415188000.475
Bangladesh,BGD,South Asia,Lower middle income,2017,159670593,35.858,18894385,249711027660.253
Bangladesh,BGD,South Asia,Lower middle income,2018,161356039,36.632,19578421,274039092455.306
Bangladesh,BGD,South Asia,Lower middle income,2019,163046161,37.405,20283552,302571254131.135
Bangladesh,BGD,South Asia,Lower middle income,2020,NA,NA,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1960,223288,3.596,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1961,228851,3.792,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1962,234554,3.999,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1963,240523,4.217,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1964,246964,4.446,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1965,253994,4.687,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1966,261668,4.94,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1967,269947,5.207,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1968,278734,5.487,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1969,287891,5.781,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1970,297316,6.089,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1971,306955,6.413,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1972,316828,6.754,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1973,326982,7.11,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1974,337485,7.484,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1975,348396,7.876,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1976,359725,8.288,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1977,371428,8.717,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1978,383326,9.168,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1979,395195,9.639,NA,NA
Bhutan,BTN,South Asia,Lower middle income,1980,406875,10.132,NA,135653295.165394
Bhutan,BTN,South Asia,Lower middle income,1981,418111,10.646,NA,146391639.722864
Bhutan,BTN,South Asia,Lower middle income,1982,428934,11.184,NA,148934334.038055
Bhutan,BTN,South Asia,Lower middle income,1983,439822,11.745,NA,165585940.594059
Bhutan,BTN,South Asia,Lower middle income,1984,451476,12.332,NA,169264991.197183
Bhutan,BTN,South Asia,Lower middle income,1985,464266,12.941,NA,172217502.021019
Bhutan,BTN,South Asia,Lower middle income,1986,478692,13.577,NA,201375725.614592
Bhutan,BTN,South Asia,Lower middle income,1987,494312,14.24,NA,253182453.703704
Bhutan,BTN,South Asia,Lower middle income,1988,509540,14.929,NA,283855833.333333
Bhutan,BTN,South Asia,Lower middle income,1989,522179,15.645,NA,275949889.09427
Bhutan,BTN,South Asia,Lower middle income,1990,530804,16.388,NA,299787275.842376
Bhutan,BTN,South Asia,Lower middle income,1991,534632,17.161,NA,250045839.929639
Bhutan,BTN,South Asia,Lower middle income,1992,534516,17.962,NA,250794359.567901
Bhutan,BTN,South Asia,Lower middle income,1993,532596,18.791,NA,235239570.350935
Bhutan,BTN,South Asia,Lower middle income,1994,531897,19.649,NA,270801565.189672
Bhutan,BTN,South Asia,Lower middle income,1995,534620,20.537,NA,303053462.843047
Bhutan,BTN,South Asia,Lower middle income,1996,541465,21.456,NA,316420860.852385
Bhutan,BTN,South Asia,Lower middle income,1997,551709,22.401,NA,365964500.137703
Bhutan,BTN,South Asia,Lower middle income,1998,564377,23.377,NA,376955087.251575
Bhutan,BTN,South Asia,Lower middle income,1999,577881,24.383,NA,419035810.496981
Bhutan,BTN,South Asia,Lower middle income,2000,591021,25.418,NA,424464089.897641
Bhutan,BTN,South Asia,Lower middle income,2001,603640,26.48,NA,461444513.66815
Bhutan,BTN,South Asia,Lower middle income,2002,616018,27.57,NA,520849551.532606
Bhutan,BTN,South Asia,Lower middle income,2003,627839,28.688,NA,604041957.921855
Bhutan,BTN,South Asia,Lower middle income,2004,638815,29.835,NA,682523857.01677
Bhutan,BTN,South Asia,Lower middle income,2005,648739,30.965,NA,796938120.181406
Bhutan,BTN,South Asia,Lower middle income,2006,657410,31.712,NA,874989895.601121
Bhutan,BTN,South Asia,Lower middle income,2007,664876,32.469,NA,1168308516.63301
Bhutan,BTN,South Asia,Lower middle income,2008,671613,33.236,NA,1227808790.6733
Bhutan,BTN,South Asia,Lower middle income,2009,678323,34.01,NA,1234014291.82342
Bhutan,BTN,South Asia,Lower middle income,2010,685503,34.793,NA,1547991317.81183
Bhutan,BTN,South Asia,Lower middle income,2011,693298,35.585,NA,1777101316.67756
Bhutan,BTN,South Asia,Lower middle income,2012,701583,36.371,NA,1781281281.57912
Bhutan,BTN,South Asia,Lower middle income,2013,710238,37.149,NA,1756215665.09323
Bhutan,BTN,South Asia,Lower middle income,2014,719056,37.918,NA,1907090813.45906
Bhutan,BTN,South Asia,Lower middle income,2015,727876,38.678,NA,2003598212.99135
Bhutan,BTN,South Asia,Lower middle income,2016,736709,39.428,NA,2158972129.00307
Bhutan,BTN,South Asia,Lower middle income,2017,745568,40.167,NA,2450364928.07302
Bhutan,BTN,South Asia,Lower middle income,2018,754394,40.895,NA,2446866404.93058
Bhutan,BTN,South Asia,Lower middle income,2019,763092,41.612,NA,2530547157.56678
Bhutan,BTN,South Asia,Lower middle income,2020,NA,NA,NA,NA
India,IND,South Asia,Lower middle income,1960,450547679,17.924,5910210,37029883875.4573
India,IND,South Asia,Lower middle income,1961,459642165,18.032,6051559,39232435784.0946
India,IND,South Asia,Lower middle income,1962,469077190,18.218,6181753,42161481858.7014
India,IND,South Asia,Lower middle income,1963,478825608,18.405,6314748,48421923458.7413
India,IND,South Asia,Lower middle income,1964,488848135,18.595,6450794,56480289940.8261
India,IND,South Asia,Lower middle income,1965,499123324,18.785,6589384,59554854574.7942
India,IND,South Asia,Lower middle income,1966,509631500,18.977,6731149,45865462033.91
India,IND,South Asia,Lower middle income,1967,520400576,19.171,6875964,50134942203.4467
India,IND,South Asia,Lower middle income,1968,531513824,19.366,7024100,53085455870.8227
India,IND,South Asia,Lower middle income,1969,543084336,19.562,7175007,58447995016.8493
India,IND,South Asia,Lower middle income,1970,555189792,19.76,7329372,62422483054.5173
India,IND,South Asia,Lower middle income,1971,567868018,19.991,7487766,67350988020.9041
India,IND,South Asia,Lower middle income,1972,581087256,20.321,7651993,71463193830.4064
India,IND,South Asia,Lower middle income,1973,594770134,20.653,7819355,85515269585.522
India,IND,South Asia,Lower middle income,1974,608802600,20.991,7990617,99525899115.7756
India,IND,South Asia,Lower middle income,1975,623102897,21.332,8165629,98472796457.114
India,IND,South Asia,Lower middle income,1976,637630087,21.677,8344723,102717164465.894
India,IND,South Asia,Lower middle income,1977,652408776,22.026,8527237,121487322474.298
India,IND,South Asia,Lower middle income,1978,667499806,22.379,8714002,137300295308.038
India,IND,South Asia,Lower middle income,1979,682995354,22.736,8904858,152991653792.864
India,IND,South Asia,Lower middle income,1980,698952844,23.098,9199543,186325345089.754
India,IND,South Asia,Lower middle income,1981,715384993,23.417,9513848,193490610032.1
India,IND,South Asia,Lower middle income,1982,732239504,23.647,9794137,200715145360.918
India,IND,South Asia,Lower middle income,1983,749428958,23.879,10082683,218262273410.099
India,IND,South Asia,Lower middle income,1984,766833410,24.113,10380146,212158234164.06
India,IND,South Asia,Lower middle income,1985,784360008,24.348,10685530,232511877842.041
India,IND,South Asia,Lower middle income,1986,801975244,24.585,11000338,248985994044.2
India,IND,South Asia,Lower middle income,1987,819682102,24.823,11324421,279033584092.159
India,IND,South Asia,Lower middle income,1988,837468930,25.063,11658518,296588994812.059
India,IND,South Asia,Lower middle income,1989,855334678,25.305,12001511,296042354986.126
India,IND,South Asia,Lower middle income,1990,873277798,25.547,12355090,320979026419.633
India,IND,South Asia,Lower middle income,1991,891273209,25.778,12708725,270105341879.226
India,IND,South Asia,Lower middle income,1992,909307016,25.984,13051762,288208430383.964
India,IND,South Asia,Lower middle income,1993,927403860,26.191,13403076,279296022987.919
India,IND,South Asia,Lower middle income,1994,945601831,26.399,13764351,327275583539.559
India,IND,South Asia,Lower middle income,1995,963922588,26.607,14135363,360281952716.797
India,IND,South Asia,Lower middle income,1996,982365243,26.817,14516908,392897054348.071
India,IND,South Asia,Lower middle income,1997,1000900030,27.028,14907660,415867753863.874
India,IND,South Asia,Lower middle income,1998,1019483581,27.24,15309490,421351477504.743
India,IND,South Asia,Lower middle income,1999,1038058156,27.453,15722151,458820417337.807
India,IND,South Asia,Lower middle income,2000,1056575549,27.667,16146527,468394937262.37
India,IND,South Asia,Lower middle income,2001,1075000085,27.918,16496409,485441014538.638
India,IND,South Asia,Lower middle income,2002,1093317189,28.244,16955638,514937948870.08
India,IND,South Asia,Lower middle income,2003,1111523144,28.572,17515512,607699285433.872
India,IND,South Asia,Lower middle income,2004,1129623456,28.903,18094682,709148514804.659
India,IND,South Asia,Lower middle income,2005,1147609927,29.235,18691330,820381595512.902
India,IND,South Asia,Lower middle income,2006,1165486291,29.569,19308516,940259888792.141
India,IND,South Asia,Lower middle income,2007,1183209472,29.906,19946082,1216735441524.86
India,IND,South Asia,Lower middle income,2008,1200669765,30.246,20605621,1198895582137.51
India,IND,South Asia,Lower middle income,2009,1217726215,30.587,21285065,1341886602798.69
India,IND,South Asia,Lower middle income,2010,1234281170,30.93,21987895,1675615335600.56
India,IND,South Asia,Lower middle income,2011,1250288729,31.276,22713934,1823050405350.42
India,IND,South Asia,Lower middle income,2012,1265782790,31.634,23463947,1827637859135.7
India,IND,South Asia,Lower middle income,2013,1280846129,32.003,24238725,1856722121394.53
India,IND,South Asia,Lower middle income,2014,1295604184,32.384,25039086,2039127446298.55
India,IND,South Asia,Lower middle income,2015,1310152403,32.777,25865875,2103587817041.78
India,IND,South Asia,Lower middle income,2016,1324509589,33.182,26719965,2294797978291.98
India,IND,South Asia,Lower middle income,2017,1338658835,33.6,27602257,2652754685834.59
India,IND,South Asia,Lower middle income,2018,1352617328,34.03,28513682,2713165057513.35
India,IND,South Asia,Lower middle income,2019,1366417754,34.472,29399141,2868929415617.02
India,IND,South Asia,Lower middle income,2020,NA,NA,NA,NA
Maldives,MDV,South Asia,Upper middle income,1960,89863,11.173,NA,NA
Maldives,MDV,South Asia,Upper middle income,1961,92325,11.23,NA,NA
Maldives,MDV,South Asia,Upper middle income,1962,94905,11.288,NA,NA
Maldives,MDV,South Asia,Upper middle income,1963,97551,11.345,NA,NA
Maldives,MDV,South Asia,Upper middle income,1964,100171,11.404,NA,NA
Maldives,MDV,South Asia,Upper middle income,1965,102718,11.458,NA,NA
Maldives,MDV,South Asia,Upper middle income,1966,105136,11.393,NA,NA
Maldives,MDV,South Asia,Upper middle income,1967,107478,11.336,NA,NA
Maldives,MDV,South Asia,Upper middle income,1968,109891,11.516,NA,NA
Maldives,MDV,South Asia,Upper middle income,1969,112582,11.698,NA,NA
Maldives,MDV,South Asia,Upper middle income,1970,115691,11.893,NA,NA
Maldives,MDV,South Asia,Upper middle income,1971,119302,12.842,NA,NA
Maldives,MDV,South Asia,Upper middle income,1972,123354,13.858,NA,NA
Maldives,MDV,South Asia,Upper middle income,1973,127701,14.936,NA,NA
Maldives,MDV,South Asia,Upper middle income,1974,132104,16.085,NA,NA
Maldives,MDV,South Asia,Upper middle income,1975,136417,17.304,NA,NA
Maldives,MDV,South Asia,Upper middle income,1976,140563,18.596,NA,NA
Maldives,MDV,South Asia,Upper middle income,1977,144631,19.958,NA,NA
Maldives,MDV,South Asia,Upper middle income,1978,148780,20.978,NA,NA
Maldives,MDV,South Asia,Upper middle income,1979,153276,21.607,NA,NA
Maldives,MDV,South Asia,Upper middle income,1980,158272,22.25,NA,42463576.1589404
Maldives,MDV,South Asia,Upper middle income,1981,163824,22.905,NA,44781456.9536424
Maldives,MDV,South Asia,Upper middle income,1982,169851,23.574,NA,47935843.7935844
Maldives,MDV,South Asia,Upper middle income,1983,176244,24.257,NA,57829787.2340426
Maldives,MDV,South Asia,Upper middle income,1984,182850,24.954,NA,109503546.099291
Maldives,MDV,South Asia,Upper middle income,1985,189537,25.491,NA,127154929.577465
Maldives,MDV,South Asia,Upper middle income,1986,196264,25.57,NA,141902097.902098
Maldives,MDV,South Asia,Upper middle income,1987,203028,25.648,NA,141268980.477223
Maldives,MDV,South Asia,Upper middle income,1988,209785,25.727,NA,168610478.359909
Maldives,MDV,South Asia,Upper middle income,1989,216510,25.806,NA,189535398.230089
Maldives,MDV,South Asia,Upper middle income,1990,223158,25.84,NA,215089005.235602
Maldives,MDV,South Asia,Upper middle income,1991,229751,25.776,NA,244468292.682927
Maldives,MDV,South Asia,Upper middle income,1992,236265,25.713,NA,284853358.561968
Maldives,MDV,South Asia,Upper middle income,1993,242605,25.649,NA,322326642.335766
Maldives,MDV,South Asia,Upper middle income,1994,248588,25.586,NA,355884383.08887
Maldives,MDV,South Asia,Upper middle income,1995,254139,25.638,NA,398988954.970263
Maldives,MDV,South Asia,Upper middle income,1996,259183,26.008,NA,450382327.952421
Maldives,MDV,South Asia,Upper middle income,1997,263842,26.379,NA,508223602.378929
Maldives,MDV,South Asia,Upper middle income,1998,268455,26.755,NA,540096397.621071
Maldives,MDV,South Asia,Upper middle income,1999,273527,27.134,NA,589239753.610875
Maldives,MDV,South Asia,Upper middle income,2000,279398,27.706,NA,624337145.284622
Maldives,MDV,South Asia,Upper middle income,2001,286306,28.859,NA,870179738.562091
Maldives,MDV,South Asia,Upper middle income,2002,294186,30.042,NA,897031250
Maldives,MDV,South Asia,Upper middle income,2003,302683,31.252,NA,1052121054.6875
Maldives,MDV,South Asia,Upper middle income,2004,311265,32.49,NA,1226829562.5
Maldives,MDV,South Asia,Upper middle income,2005,319608,33.75,NA,1163362437.5
Maldives,MDV,South Asia,Upper middle income,2006,327487,34.794,NA,1575200390.625
Maldives,MDV,South Asia,Upper middle income,2007,335169,35.2,NA,1868383460.9375
Maldives,MDV,South Asia,Upper middle income,2008,343452,35.61,NA,2271646187.5
Maldives,MDV,South Asia,Upper middle income,2009,353398,36.021,NA,2345294875
Maldives,MDV,South Asia,Upper middle income,2010,365734,36.434,NA,2588176054.6875
Maldives,MDV,South Asia,Upper middle income,2011,380495,36.849,NA,2774351760.03287
Maldives,MDV,South Asia,Upper middle income,2012,397237,37.267,NA,2886170571.69634
Maldives,MDV,South Asia,Upper middle income,2013,415593,37.685,NA,3295011381.75405
Maldives,MDV,South Asia,Upper middle income,2014,435015,38.106,NA,3697351594.22359
Maldives,MDV,South Asia,Upper middle income,2015,454915,38.529,NA,4109447297.00709
Maldives,MDV,South Asia,Upper middle income,2016,475513,38.954,NA,4379115587.82957
Maldives,MDV,South Asia,Upper middle income,2017,496402,39.38,NA,4754352301.4104
Maldives,MDV,South Asia,Upper middle income,2018,515696,39.808,NA,5299773145.08744
Maldives,MDV,South Asia,Upper middle income,2019,530953,40.238,NA,5642179170.45898
Maldives,MDV,South Asia,Upper middle income,2020,NA,NA,NA,NA
Nepal,NPL,South Asia,Lower middle income,1960,10105050,3.48,119177,508334413.965087
Nepal,NPL,South Asia,Lower middle income,1961,10267264,3.571,121084,531959561.62226
Nepal,NPL,South Asia,Lower middle income,1962,10433145,3.612,123745,574091101.194382
Nepal,NPL,South Asia,Lower middle income,1963,10604621,3.653,126464,496947904.443033
Nepal,NPL,South Asia,Lower middle income,1964,10783967,3.695,129247,496098775.308642
Nepal,NPL,South Asia,Lower middle income,1965,10972912,3.737,132083,735267082.294264
Nepal,NPL,South Asia,Lower middle income,1966,11172529,3.78,134985,906811943.824649
Nepal,NPL,South Asia,Lower middle income,1967,11382967,3.823,137951,841974025.462659
Nepal,NPL,South Asia,Lower middle income,1968,11603928,3.867,140987,772228643.405428
Nepal,NPL,South Asia,Lower middle income,1969,11834654,3.911,144081,788641965.432099
